lat,lon,system,datetime_cst,turb,ndti,dwl,zone,secchi,tsi_sd
31.84099,-99.00836,brownwood,2022-08-06T14:31:05Z,4.83,-0.17425083240843509,522,body,1.0686783461160871,59.04172308112335
31.84102,-99.00837,brownwood,2022-08-06T14:31:06Z,4.81,-0.17425083240843509,522,body,1.0716980216499765,59.00101553198554
31.84105,-99.00837,brownwood,2022-08-06T14:31:07Z,4.81,-0.17425083240843509,522,body,1.0716980216499765,59.00101553198554
31.84108,-99.00838,brownwood,2022-08-06T14:31:08Z,4.8,-0.17582417582417584,519,body,1.0732157826081672,58.98059823998292
31.84111,-99.00838,brownwood,2022-08-06T14:31:09Z,4.84,-0.17582417582417584,519,body,1.0671763730179864,59.0620136887003
31.84114,-99.00838,brownwood,2022-08-06T14:31:10Z,4.81,-0.17582417582417584,519,body,1.0716980216499765,59.00101553198554
31.84117,-99.00839,brownwood,2022-08-06T14:31:11Z,4.82,-0.17582417582417584,519,body,1.070185552610251,59.02139042044362
31.84119,-99.00839,brownwood,2022-08-06T14:31:12Z,4.81,-0.17582417582417584,519,body,1.0716980216499765,59.00101553198554
31.84122,-99.00839,brownwood,2022-08-06T14:31:13Z,4.81,-0.17582417582417584,519,body,1.0716980216499765,59.00101553198554
31.84125,-99.0084,brownwood,2022-08-06T14:31:14Z,4.79,-0.17582417582417584,519,body,1.074738865083315,58.96013836756989
31.84128,-99.0084,brownwood,2022-08-06T14:31:15Z,4.75,-0.17582417582417584,519,body,1.0808850101432768,58.877869497490025
31.84131,-99.00841,brownwood,2022-08-06T14:31:16Z,4.77,-0.17582417582417584,519,body,1.077801114119663,58.9190901684955
31.84134,-99.00841,brownwood,2022-08-06T14:31:17Z,4.76,-0.18202247191011237,516,body,1.07934034102579,58.89850148252077
31.84138,-99.00841,brownwood,2022-08-06T14:31:18Z,4.75,-0.18202247191011237,516,body,1.0808850101432768,58.877869497490025
31.84141,-99.00841,brownwood,2022-08-06T14:31:19Z,4.73,-0.18202247191011237,516,body,1.0839907982918937,58.83647489908767
31.84144,-99.00842,brownwood,2022-08-06T14:31:20Z,4.73,-0.18202247191011237,516,body,1.0839907982918937,58.83647489908767
31.84147,-99.00842,brownwood,2022-08-06T14:31:21Z,4.76,-0.18202247191011237,516,body,1.07934034102579,58.89850148252077
31.8415,-99.00842,brownwood,2022-08-06T14:31:22Z,4.76,-0.18202247191011237,516,body,1.07934034102579,58.89850148252077
31.84154,-99.00842,brownwood,2022-08-06T14:31:23Z,4.75,-0.18202247191011237,516,body,1.0808850101432768,58.877869497490025
31.84156,-99.00843,brownwood,2022-08-06T14:31:24Z,4.74,-0.18202247191011237,516,body,1.0824351522322049,58.85719403089914
31.8416,-99.00844,brownwood,2022-08-06T14:31:25Z,4.73,-0.1843817787418655,527,body,1.0839907982918937,58.83647489908767
31.84163,-99.00845,brownwood,2022-08-06T14:31:26Z,4.74,-0.1843817787418655,527,body,1.0824351522322049,58.85719403089914
31.84166,-99.00845,brownwood,2022-08-06T14:31:27Z,4.73,-0.1843817787418655,527,body,1.0839907982918937,58.83647489908767
31.84172,-99.00847,brownwood,2022-08-06T14:31:29Z,4.75,-0.1843817787418655,527,body,1.0808850101432768,58.877869497490025
31.84176,-99.00848,brownwood,2022-08-06T14:31:30Z,4.76,-0.1843817787418655,527,body,1.07934034102579,58.89850148252077
31.84179,-99.00848,brownwood,2022-08-06T14:31:31Z,4.76,-0.1843817787418655,527,body,1.07934034102579,58.89850148252077
31.84182,-99.00848,brownwood,2022-08-06T14:31:32Z,4.78,-0.1843817787418655,527,body,1.0762672989017075,58.93963573677173
31.84185,-99.00848,brownwood,2022-08-06T14:31:33Z,4.81,-0.1843817787418655,527,body,1.0716980216499765,59.00101553198554
31.84188,-99.00848,brownwood,2022-08-06T14:31:34Z,4.85,-0.17158469945355193,528,body,1.0656796043877002,59.082262416768486
31.841919999999998,-99.00848,brownwood,2022-08-06T14:31:35Z,4.86,-0.17158469945355193,528,body,1.0641880115160982,59.10246943784922
31.84195,-99.00848,brownwood,2022-08-06T14:31:36Z,4.86,-0.17158469945355193,528,body,1.0641880115160982,59.10246943784922
31.84198,-99.00848,brownwood,2022-08-06T14:31:37Z,4.87,-0.17158469945355193,528,body,1.0627015659110615,59.122634923400014
31.84201,-99.00847,brownwood,2022-08-06T14:31:38Z,4.86,-0.17158469945355193,528,body,1.0641880115160982,59.10246943784922
31.84204,-99.00847,brownwood,2022-08-06T14:31:39Z,4.87,-0.17158469945355193,528,body,1.0627015659110615,59.122634923400014
31.84208,-99.00845,brownwood,2022-08-06T14:31:40Z,4.87,-0.17158469945355193,528,body,1.0627015659110615,59.122634923400014
31.84211,-99.00845,brownwood,2022-08-06T14:31:41Z,4.87,-0.17158469945355193,528,body,1.0627015659110615,59.122634923400014
31.84214,-99.00844,brownwood,2022-08-06T14:31:42Z,4.89,-0.16427783902976847,518,body,1.0597440036048023,59.16284196847464
31.84217,-99.00842,brownwood,2022-08-06T14:31:43Z,4.87,-0.16427783902976847,518,body,1.0627015659110615,59.122634923400014
31.8422,-99.00841,brownwood,2022-08-06T14:31:44Z,4.88,-0.16427783902976847,518,body,1.061220239295402,59.14275904382319
31.84223,-99.00839,brownwood,2022-08-06T14:31:45Z,4.87,-0.16427783902976847,518,body,1.0627015659110615,59.122634923400014
31.84226,-99.00838,brownwood,2022-08-06T14:31:46Z,4.88,-0.16427783902976847,518,body,1.061220239295402,59.14275904382319
31.84229,-99.00837,brownwood,2022-08-06T14:31:47Z,4.89,-0.16427783902976847,518,body,1.0597440036048023,59.16284196847464
31.84232,-99.00835,brownwood,2022-08-06T14:31:48Z,4.88,-0.16427783902976847,518,body,1.061220239295402,59.14275904382319
31.84235,-99.00834,brownwood,2022-08-06T14:31:49Z,4.88,-0.16427783902976847,518,body,1.061220239295402,59.14275904382319
31.84238,-99.00833,brownwood,2022-08-06T14:31:50Z,4.9,-0.16427783902976847,518,body,1.058272830985784,59.18288386567228
31.84241,-99.00832,brownwood,2022-08-06T14:31:51Z,4.89,-0.17659804983748645,520,body,1.0597440036048023,59.16284196847464
31.84244,-99.00831,brownwood,2022-08-06T14:31:52Z,4.92,-0.17659804983748645,520,body,1.055345564590735,59.22284524583895
31.84247,-99.00829,brownwood,2022-08-06T14:31:53Z,4.93,-0.17659804983748645,520,body,1.0538894161439627,59.24276506032993
31.8425,-99.00828,brownwood,2022-08-06T14:31:54Z,4.94,-0.17659804983748645,520,body,1.0524382214233843,59.26264451042752
31.84253,-99.00826,brownwood,2022-08-06T14:31:55Z,4.95,-0.16302186878727634,523,body,1.0509919536000192,59.28248375938526
31.84256,-99.00825,brownwood,2022-08-06T14:31:56Z,4.96,-0.16302186878727634,523,body,1.0495505860440058,59.30228296946823
31.84259,-99.00823,brownwood,2022-08-06T14:31:57Z,4.97,-0.16302186878727634,523,body,1.0481140923227243,59.322042301961126
31.84262,-99.00822,brownwood,2022-08-06T14:31:58Z,4.98,-0.16302186878727634,523,body,1.0466824461989455,59.34176191717599
31.84265,-99.00821,brownwood,2022-08-06T14:31:59Z,5.01,-0.16302186878727634,523,body,1.0424163339328079,59.4006840478481
31.84268,-99.0082,brownwood,2022-08-06T14:32:00Z,5.02,-0.16633663366336637,532,body,1.041003819670794,59.42024637789181
31.84271,-99.00819,brownwood,2022-08-06T14:32:01Z,5.01,-0.16633663366336637,532,body,1.0424163339328079,59.4006840478481
31.84274,-99.00817,brownwood,2022-08-06T14:32:02Z,5,-0.16633663366336637,532,body,1.0438335927609421,59.38108263220391
31.84277,-99.00816,brownwood,2022-08-06T14:32:03Z,5,-0.16633663366336637,532,body,1.0438335927609421,59.38108263220391
31.8428,-99.00815,brownwood,2022-08-06T14:32:04Z,5,-0.16633663366336637,532,body,1.0438335927609421,59.38108263220391
31.84283,-99.00814,brownwood,2022-08-06T14:32:05Z,5,-0.16633663366336637,532,body,1.0438335927609421,59.38108263220391
31.84286,-99.00813,brownwood,2022-08-06T14:32:06Z,4.98,-0.16633663366336637,532,body,1.0466824461989455,59.34176191717599
31.84289,-99.00812,brownwood,2022-08-06T14:32:07Z,4.98,-0.16633663366336637,532,body,1.0466824461989455,59.34176191717599
31.84292,-99.0081,brownwood,2022-08-06T14:32:08Z,4.98,-0.16633663366336637,532,body,1.0466824461989455,59.34176191717599
31.84295,-99.00809,brownwood,2022-08-06T14:32:09Z,4.95,-0.1750599520383693,518,body,1.0509919536000192,59.28248375938526
31.84298,-99.00807,brownwood,2022-08-06T14:32:10Z,4.96,-0.1750599520383693,518,body,1.0495505860440058,59.30228296946823
31.84301,-99.00806,brownwood,2022-08-06T14:32:11Z,4.96,-0.1750599520383693,518,body,1.0495505860440058,59.30228296946823
31.84304,-99.00805,brownwood,2022-08-06T14:32:12Z,4.95,-0.1750599520383693,518,body,1.0509919536000192,59.28248375938526
31.84307,-99.00803,brownwood,2022-08-06T14:32:13Z,4.94,-0.1750599520383693,518,body,1.0524382214233843,59.26264451042752
31.8431,-99.00802,brownwood,2022-08-06T14:32:14Z,4.92,-0.1750599520383693,518,body,1.055345564590735,59.22284524583895
31.84313,-99.00801,brownwood,2022-08-06T14:32:15Z,4.95,-0.1750599520383693,518,body,1.0509919536000192,59.28248375938526
31.84316,-99.008,brownwood,2022-08-06T14:32:16Z,4.96,-0.1750599520383693,518,body,1.0495505860440058,59.30228296946823
31.84319,-99.00799,brownwood,2022-08-06T14:32:17Z,4.97,-0.1938168846611177,515,body,1.0481140923227243,59.322042301961126
31.84322,-99.00797,brownwood,2022-08-06T14:32:18Z,4.95,-0.20448877805486285,522,body,1.0509919536000192,59.28248375938526
31.84325,-99.00796,brownwood,2022-08-06T14:32:19Z,4.94,-0.20448877805486285,522,body,1.0524382214233843,59.26264451042752
31.84328,-99.00794,brownwood,2022-08-06T14:32:20Z,4.95,-0.20448877805486285,522,body,1.0509919536000192,59.28248375938526
31.84331,-99.00793,brownwood,2022-08-06T14:32:21Z,4.98,-0.20448877805486285,522,body,1.0466824461989455,59.34176191717599
31.84334,-99.00792,brownwood,2022-08-06T14:32:22Z,4.96,-0.20448877805486285,522,body,1.0495505860440058,59.30228296946823
31.84337,-99.0079,brownwood,2022-08-06T14:32:23Z,4.98,-0.20448877805486285,522,body,1.0466824461989455,59.34176191717599
31.8434,-99.00789,brownwood,2022-08-06T14:32:24Z,4.98,-0.20448877805486285,522,body,1.0466824461989455,59.34176191717599
31.84343,-99.00787,brownwood,2022-08-06T14:32:25Z,4.99,-0.20448877805486285,522,body,1.0452556216289948,59.36144197446016
31.84345,-99.00786,brownwood,2022-08-06T14:32:26Z,4.99,-0.20448877805486285,522,body,1.0452556216289948,59.36144197446016
31.84348,-99.00784,brownwood,2022-08-06T14:32:27Z,4.98,-0.20448877805486285,522,body,1.0466824461989455,59.34176191717599
31.84351,-99.00782,brownwood,2022-08-06T14:32:28Z,4.99,-0.1711111111111111,533,body,1.0452556216289948,59.36144197446016
31.84354,-99.0078,brownwood,2022-08-06T14:32:29Z,5.01,-0.1711111111111111,533,body,1.0424163339328079,59.4006840478481
31.84357,-99.00779,brownwood,2022-08-06T14:32:30Z,5,-0.1711111111111111,533,body,1.0438335927609421,59.38108263220391
31.8436,-99.00777,brownwood,2022-08-06T14:32:31Z,4.97,-0.1711111111111111,533,body,1.0481140923227243,59.322042301961126
31.84362,-99.00775,brownwood,2022-08-06T14:32:32Z,4.95,-0.1711111111111111,533,body,1.0509919536000192,59.28248375938526
31.84365,-99.00773,brownwood,2022-08-06T14:32:33Z,4.95,-0.21409921671018275,516,body,1.0509919536000192,59.28248375938526
31.84368,-99.00771,brownwood,2022-08-06T14:32:34Z,4.93,-0.21409921671018275,516,body,1.0538894161439627,59.24276506032993
31.8437,-99.00769,brownwood,2022-08-06T14:32:35Z,4.95,-0.21409921671018275,516,body,1.0509919536000192,59.28248375938526
31.84373,-99.00767,brownwood,2022-08-06T14:32:36Z,4.92,-0.21409921671018275,516,body,1.055345564590735,59.22284524583895
31.84376,-99.00765,brownwood,2022-08-06T14:32:37Z,4.92,-0.21243523316062177,516,body,1.055345564590735,59.22284524583895
31.84378,-99.00763,brownwood,2022-08-06T14:32:38Z,4.9,-0.21243523316062177,516,body,1.058272830985784,59.18288386567228
31.84381,-99.00761,brownwood,2022-08-06T14:32:39Z,4.92,-0.21243523316062177,516,body,1.055345564590735,59.22284524583895
31.84384,-99.00759,brownwood,2022-08-06T14:32:40Z,4.92,-0.21243523316062177,516,body,1.055345564590735,59.22284524583895
31.84386,-99.00757,brownwood,2022-08-06T14:32:41Z,4.91,-0.21243523316062177,516,body,1.056806693793698,59.2028849027046
31.84389,-99.00755,brownwood,2022-08-06T14:32:42Z,4.92,-0.21243523316062177,516,body,1.055345564590735,59.22284524583895
31.84392,-99.00753,brownwood,2022-08-06T14:32:43Z,4.91,-0.21243523316062177,516,body,1.056806693793698,59.2028849027046
31.84395,-99.00751,brownwood,2022-08-06T14:32:44Z,4.89,-0.21243523316062177,516,body,1.0597440036048023,59.16284196847464
31.84397,-99.00749,brownwood,2022-08-06T14:32:45Z,4.89,-0.21243523316062177,516,body,1.0597440036048023,59.16284196847464
31.844,-99.00748,brownwood,2022-08-06T14:32:46Z,4.88,-0.21243523316062177,516,body,1.061220239295402,59.14275904382319
31.84402,-99.00745,brownwood,2022-08-06T14:32:47Z,4.89,-0.19490445859872613,521,body,1.0597440036048023,59.16284196847464
31.84404,-99.00744,brownwood,2022-08-06T14:32:48Z,4.91,-0.19490445859872613,521,body,1.056806693793698,59.2028849027046
31.84406,-99.00742,brownwood,2022-08-06T14:32:49Z,4.92,-0.19490445859872613,521,body,1.055345564590735,59.22284524583895
31.84408,-99.0074,brownwood,2022-08-06T14:32:50Z,4.94,-0.19490445859872613,521,body,1.0524382214233843,59.26264451042752
31.8441,-99.00739,brownwood,2022-08-06T14:32:51Z,4.95,-0.19490445859872613,521,body,1.0509919536000192,59.28248375938526
31.84412,-99.00737,brownwood,2022-08-06T14:32:52Z,4.96,-0.19490445859872613,521,body,1.0495505860440058,59.30228296946823
31.84414,-99.00736,brownwood,2022-08-06T14:32:53Z,4.96,-0.19490445859872613,521,body,1.0495505860440058,59.30228296946823
31.84415,-99.00735,brownwood,2022-08-06T14:32:54Z,4.95,-0.19490445859872613,521,body,1.0509919536000192,59.28248375938526
31.84417,-99.00734,brownwood,2022-08-06T14:32:55Z,4.94,-0.19490445859872613,521,body,1.0524382214233843,59.26264451042752
31.84419,-99.007320000000007,brownwood,2022-08-06T14:32:56Z,4.94,-0.19490445859872613,521,body,1.0524382214233843,59.26264451042752
31.8442,-99.007320000000007,brownwood,2022-08-06T14:32:57Z,4.93,-0.19490445859872613,521,body,1.0538894161439627,59.24276506032993
31.84422,-99.00731,brownwood,2022-08-06T14:32:58Z,4.93,-0.19490445859872613,521,body,1.0538894161439627,59.24276506032993
31.84424,-99.00729,brownwood,2022-08-06T14:32:59Z,4.95,-0.19490445859872613,521,body,1.0509919536000192,59.28248375938526
31.84426,-99.00728,brownwood,2022-08-06T14:33:00Z,4.98,-0.19490445859872613,521,body,1.0466824461989455,59.34176191717599
31.84428,-99.00726,brownwood,2022-08-06T14:33:01Z,4.99,-0.19490445859872613,521,body,1.0452556216289948,59.36144197446016
31.84432,-99.00723,brownwood,2022-08-06T14:33:03Z,5,-0.1971326164874552,525,body,1.0438335927609421,59.38108263220391
31.84435,-99.00718,brownwood,2022-08-06T14:33:05Z,5,-0.23595505617977527,515,body,1.0438335927609421,59.38108263220391
31.844360000000002,-99.00716,brownwood,2022-08-06T14:33:06Z,4.99,-0.23595505617977527,515,body,1.0452556216289948,59.36144197446016
31.84438,-99.00713,brownwood,2022-08-06T14:33:07Z,4.97,-0.23595505617977527,515,body,1.0481140923227243,59.322042301961126
31.84439,-99.00711,brownwood,2022-08-06T14:33:08Z,4.97,-0.23595505617977527,515,body,1.0481140923227243,59.322042301961126
31.84441,-99.00708,brownwood,2022-08-06T14:33:09Z,4.95,-0.23595505617977527,515,body,1.0509919536000192,59.28248375938526
31.84443,-99.00706,brownwood,2022-08-06T14:33:10Z,4.95,-0.23595505617977527,515,body,1.0509919536000192,59.28248375938526
31.84444,-99.00703,brownwood,2022-08-06T14:33:11Z,4.94,-0.23595505617977527,515,body,1.0524382214233843,59.26264451042752
31.84445,-99.007,brownwood,2022-08-06T14:33:12Z,4.94,-0.23595505617977527,515,body,1.0524382214233843,59.26264451042752
31.84446,-99.00699,brownwood,2022-08-06T14:33:13Z,4.94,-0.23595505617977527,515,body,1.0524382214233843,59.26264451042752
31.84447,-99.00697,brownwood,2022-08-06T14:33:14Z,4.91,-0.23595505617977527,515,body,1.056806693793698,59.2028849027046
31.84447,-99.00694,brownwood,2022-08-06T14:33:15Z,4.9,-0.23595505617977527,515,body,1.058272830985784,59.18288386567228
31.84448,-99.00692,brownwood,2022-08-06T14:33:16Z,4.9,-0.2542372881355932,524,body,1.058272830985784,59.18288386567228
31.84449,-99.0069,brownwood,2022-08-06T14:33:17Z,4.89,-0.2542372881355932,524,body,1.0597440036048023,59.16284196847464
31.8445,-99.00689,brownwood,2022-08-06T14:33:18Z,4.87,-0.2542372881355932,524,body,1.0627015659110615,59.122634923400014
31.84451,-99.00687,brownwood,2022-08-06T14:33:19Z,4.86,-0.2542372881355932,524,body,1.0641880115160982,59.10246943784922
31.84452,-99.00685,brownwood,2022-08-06T14:33:20Z,4.82,-0.2542372881355932,524,body,1.070185552610251,59.02139042044362
31.84452,-99.00684,brownwood,2022-08-06T14:33:21Z,4.84,-0.2542372881355932,524,body,1.0671763730179864,59.0620136887003
31.84453,-99.00681,brownwood,2022-08-06T14:33:22Z,4.85,-0.2542372881355932,524,body,1.0656796043877002,59.082262416768486
31.84454,-99.0068,brownwood,2022-08-06T14:33:23Z,4.86,-0.2542372881355932,524,body,1.0641880115160982,59.10246943784922
31.84455,-99.00677,brownwood,2022-08-06T14:33:24Z,4.88,-0.2542372881355932,524,body,1.061220239295402,59.14275904382319
31.84455,-99.00676,brownwood,2022-08-06T14:33:25Z,4.91,-0.2542372881355932,524,body,1.056806693793698,59.2028849027046
31.84455,-99.00674,brownwood,2022-08-06T14:33:26Z,4.92,-0.2542372881355932,524,body,1.055345564590735,59.22284524583895
31.84455,-99.00672,brownwood,2022-08-06T14:33:27Z,4.91,-0.2542372881355932,524,body,1.056806693793698,59.2028849027046
31.84455,-99.00671,brownwood,2022-08-06T14:33:28Z,4.91,-0.2542372881355932,524,body,1.056806693793698,59.2028849027046
31.84455,-99.00668,brownwood,2022-08-06T14:33:29Z,4.92,-0.2542372881355932,524,body,1.055345564590735,59.22284524583895
31.84455,-99.00667,brownwood,2022-08-06T14:33:30Z,4.9,-0.2542372881355932,524,body,1.058272830985784,59.18288386567228
31.84455,-99.00665,brownwood,2022-08-06T14:33:31Z,4.92,-0.2542372881355932,524,body,1.055345564590735,59.22284524583895
31.84454,-99.00663,brownwood,2022-08-06T14:33:32Z,4.93,-0.30560578661844484,521,body,1.0538894161439627,59.24276506032993
31.84455,-99.00661,brownwood,2022-08-06T14:33:33Z,4.94,-0.30560578661844484,521,body,1.0524382214233843,59.26264451042752
31.84455,-99.00659,brownwood,2022-08-06T14:33:34Z,4.94,-0.30560578661844484,521,body,1.0524382214233843,59.26264451042752
31.84455,-99.00657,brownwood,2022-08-06T14:33:35Z,4.97,-0.30560578661844484,521,body,1.0481140923227243,59.322042301961126
31.84455,-99.00655,brownwood,2022-08-06T14:33:36Z,4.96,-0.30560578661844484,521,body,1.0495505860440058,59.30228296946823
31.84456,-99.00652,brownwood,2022-08-06T14:33:37Z,4.96,-0.2979890310786106,514,body,1.0495505860440058,59.30228296946823
31.84456,-99.0065,brownwood,2022-08-06T14:33:38Z,4.96,-0.2979890310786106,514,body,1.0495505860440058,59.30228296946823
31.84457,-99.00648,brownwood,2022-08-06T14:33:39Z,4.94,-0.2979890310786106,514,body,1.0524382214233843,59.26264451042752
31.84457,-99.00646,brownwood,2022-08-06T14:33:40Z,4.89,-0.2979890310786106,514,body,1.0597440036048023,59.16284196847464
31.84458,-99.00644,brownwood,2022-08-06T14:33:41Z,4.93,-0.2979890310786106,514,body,1.0538894161439627,59.24276506032993
31.84458,-99.00642,brownwood,2022-08-06T14:33:42Z,4.93,-0.2979890310786106,514,body,1.0538894161439627,59.24276506032993
31.84458,-99.0064,brownwood,2022-08-06T14:33:43Z,4.95,-0.2979890310786106,514,body,1.0509919536000192,59.28248375938526
31.84457,-99.00638,brownwood,2022-08-06T14:33:44Z,4.96,-0.27615780445969124,522,body,1.0495505860440058,59.30228296946823
31.84457,-99.00636,brownwood,2022-08-06T14:33:45Z,4.96,-0.27615780445969124,522,body,1.0495505860440058,59.30228296946823
31.84457,-99.00633,brownwood,2022-08-06T14:33:46Z,4.96,-0.27615780445969124,522,body,1.0495505860440058,59.30228296946823
31.84458,-99.00632,brownwood,2022-08-06T14:33:47Z,4.94,-0.27615780445969124,522,body,1.0524382214233843,59.26264451042752
31.84458,-99.00629,brownwood,2022-08-06T14:33:48Z,4.94,-0.27615780445969124,522,body,1.0524382214233843,59.26264451042752
31.84458,-99.00627,brownwood,2022-08-06T14:33:49Z,4.92,-0.27615780445969124,522,body,1.055345564590735,59.22284524583895
31.84459,-99.00625,brownwood,2022-08-06T14:33:50Z,4.93,-0.27615780445969124,522,body,1.0538894161439627,59.24276506032993
31.84459,-99.00623,brownwood,2022-08-06T14:33:51Z,4.93,-0.27615780445969124,522,body,1.0538894161439627,59.24276506032993
31.8446,-99.00621,brownwood,2022-08-06T14:33:52Z,4.96,-0.27615780445969124,522,body,1.0495505860440058,59.30228296946823
31.8446,-99.00619,brownwood,2022-08-06T14:33:53Z,4.96,-0.27615780445969124,522,body,1.0495505860440058,59.30228296946823
31.84461,-99.00616,brownwood,2022-08-06T14:33:54Z,4.97,-0.27615780445969124,522,body,1.0481140923227243,59.322042301961126
31.84462,-99.00614,brownwood,2022-08-06T14:33:55Z,4.97,-0.27615780445969124,522,body,1.0481140923227243,59.322042301961126
31.84462,-99.00612,brownwood,2022-08-06T14:33:56Z,4.97,-0.27615780445969124,522,body,1.0481140923227243,59.322042301961126
31.84463,-99.0061,brownwood,2022-08-06T14:33:57Z,5,-0.26053042121684866,517,body,1.0438335927609421,59.38108263220391
31.84463,-99.00607,brownwood,2022-08-06T14:33:58Z,5,-0.26053042121684866,517,body,1.0438335927609421,59.38108263220391
31.84463,-99.00605,brownwood,2022-08-06T14:33:59Z,5.02,-0.26053042121684866,517,body,1.041003819670794,59.42024637789181
31.84464,-99.00603,brownwood,2022-08-06T14:34:00Z,5.04,-0.26053042121684866,517,body,1.0381929238803473,59.45925440250976
31.84464,-99.00601,brownwood,2022-08-06T14:34:01Z,5.09,-0.26053042121684866,517,body,1.0312469666067612,59.5561012429519
31.84465,-99.00599,brownwood,2022-08-06T14:34:02Z,5.1,-0.26053042121684866,517,body,1.0298715138296466,59.57535641157924
31.84465,-99.00597,brownwood,2022-08-06T14:34:03Z,5.12,-0.26053042121684866,517,body,1.0271341550526578,59.61375374148094
31.84466,-99.00594,brownwood,2022-08-06T14:34:04Z,5.11,-0.26053042121684866,517,body,1.028500584539995,59.59457386192853
31.84467,-99.00593,brownwood,2022-08-06T14:34:05Z,5.13,-0.26053042121684866,517,body,1.0257722018524442,59.63289619685435
31.84467,-99.00591,brownwood,2022-08-06T14:34:06Z,5.17,-0.26053042121684866,517,body,1.020368687481359,59.70909467907481
31.84468,-99.00588,brownwood,2022-08-06T14:34:07Z,5.16,-0.26053042121684866,517,body,1.021712967339631,59.69010047127065
31.84469,-99.00586,brownwood,2022-08-06T14:34:08Z,5.19,-0.26053042121684866,517,body,1.0176931888583587,59.746973124841965
31.84469,-99.00584,brownwood,2022-08-06T14:34:09Z,5.23,-0.2668621700879765,519,body,1.012393810772202,59.82229407268423
31.84471,-99.00581,brownwood,2022-08-06T14:34:10Z,5.24,-0.2668621700879765,519,body,1.0110795918200022,59.84103429856664
31.84471,-99.00577,brownwood,2022-08-06T14:34:11Z,5.25,-0.2668621700879765,519,body,1.0097695796826267,59.85973879473075
31.84472,-99.00573,brownwood,2022-08-06T14:34:12Z,5.24,-0.2668621700879765,519,body,1.0110795918200022,59.84103429856664
31.84473,-99.00569,brownwood,2022-08-06T14:34:13Z,5.23,-0.2668621700879765,519,body,1.012393810772202,59.82229407268423
31.84473,-99.00565,brownwood,2022-08-06T14:34:14Z,5.23,-0.2668621700879765,519,body,1.012393810772202,59.82229407268423
31.84473,-99.00562,brownwood,2022-08-06T14:34:15Z,5.2,-0.2668621700879765,519,body,1.0163619251983946,59.76585764514141
31.84474,-99.00558,brownwood,2022-08-06T14:34:16Z,5.19,-0.2668621700879765,519,body,1.0176931888583587,59.746973124841965
31.84474,-99.00554,brownwood,2022-08-06T14:34:17Z,5.14,-0.16952380952380952,515,body,1.024414701592574,59.65200137381008
31.84474,-99.0055,brownwood,2022-08-06T14:34:18Z,5.15,-0.16952380952380952,515,body,1.0230616310931477,59.67106941725949
31.84474,-99.00546,brownwood,2022-08-06T14:34:19Z,5.14,-0.16952380952380952,515,body,1.024414701592574,59.65200137381008
31.84474,-99.00542,brownwood,2022-08-06T14:34:20Z,5.1,-0.16952380952380952,515,body,1.0298715138296466,59.57535641157924
31.84474,-99.00539,brownwood,2022-08-06T14:34:21Z,5.06,-0.16952380952380952,515,body,1.0354007052967593,59.49810793949687
31.84474,-99.00535,brownwood,2022-08-06T14:34:22Z,5.05,-0.16952380952380952,515,body,1.036794492329555,59.47870040544014
31.84474,-99.00531,brownwood,2022-08-06T14:34:23Z,5.03,-0.16952380952380952,515,body,1.0395960246875313,59.43976977789974
31.84474,-99.00527,brownwood,2022-08-06T14:34:24Z,4.99,-0.16636851520572452,530,body,1.0452556216289948,59.36144197446016
31.84475,-99.00523,brownwood,2022-08-06T14:34:25Z,4.97,-0.16636851520572452,530,body,1.0481140923227243,59.322042301961126
31.84476,-99.0052,brownwood,2022-08-06T14:34:26Z,4.94,-0.16636851520572452,530,body,1.0524382214233843,59.26264451042752
31.84476,-99.00517,brownwood,2022-08-06T14:34:27Z,4.91,-0.16636851520572452,530,body,1.056806693793698,59.2028849027046
31.84477,-99.00513,brownwood,2022-08-06T14:34:28Z,4.87,-0.16636851520572452,530,body,1.0627015659110615,59.122634923400014
31.84478,-99.00509,brownwood,2022-08-06T14:34:29Z,4.87,-0.16636851520572452,530,body,1.0627015659110615,59.122634923400014
31.84478,-99.00505,brownwood,2022-08-06T14:34:30Z,4.85,-0.16636851520572452,530,body,1.0656796043877002,59.082262416768486
31.84479,-99.00501,brownwood,2022-08-06T14:34:31Z,4.83,-0.16324535679374388,525,body,1.0686783461160871,59.04172308112335
31.84479,-99.00497,brownwood,2022-08-06T14:34:32Z,4.82,-0.16324535679374388,525,body,1.070185552610251,59.02139042044362
31.8448,-99.00494,brownwood,2022-08-06T14:34:33Z,4.79,-0.16324535679374388,525,body,1.074738865083315,58.96013836756989
31.8448,-99.0049,brownwood,2022-08-06T14:34:34Z,4.8,-0.16324535679374388,525,body,1.0732157826081672,58.98059823998292
31.8448,-99.00486,brownwood,2022-08-06T14:34:35Z,4.81,-0.16324535679374388,525,body,1.0716980216499765,59.00101553198554
31.84481,-99.00483,brownwood,2022-08-06T14:34:36Z,4.81,-0.16324535679374388,525,body,1.0716980216499765,59.00101553198554
31.84481,-99.00479,brownwood,2022-08-06T14:34:37Z,4.79,-0.16324535679374388,525,body,1.074738865083315,58.96013836756989
31.84482,-99.00475,brownwood,2022-08-06T14:34:38Z,4.81,-0.16789667896678967,533,body,1.0716980216499765,59.00101553198554
31.84482,-99.00471,brownwood,2022-08-06T14:34:39Z,4.8,-0.16789667896678967,533,body,1.0732157826081672,58.98059823998292
