system,site,lat,lon,turb_lab,turb_ysi,chla_lab,chla_ysi,turb_ysi_m,chla_ysi_m
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.7,54.4,2.2866666666666666,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.71,54.4,2.33,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.72,54.4,2.486666666666667,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.73,54.4,2.538,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.74,54.4,2.73,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.75,54.4,2.2,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.76,54.4,3.125,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.77,54.4,2.58,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.78,54.4,2.7733333333333334,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.79,54.4,2.755,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.8,54.4,2.5425,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.81,54.4,2.64,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.82,54.4,2.57375,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.83,54.4,2.8275,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.84,54.4,2.5675,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.85,54.4,3.114,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.86,54.4,2.5385714285714287,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.87,54.4,3.0300000000000002,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.88,54.4,2.43,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.89,54.4,2.8466666666666667,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.9,54.4,2.54,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.91,54.4,2.9233333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.92,54.4,1.93,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.94,54.4,2.4,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.95,54.4,2.37,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.96,54.4,2.3575,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.97,54.4,2.1366666666666667,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.98,54.4,3.1950000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,13.99,54.4,2.73,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14,54.4,2.73,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.01,54.4,2.8200000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.02,54.4,2.84,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.03,54.4,3.135,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.04,54.4,2.62,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.05,54.4,2.6,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.06,54.4,3.62,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.07,54.4,2.6,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.08,54.4,2.67,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.09,54.4,2.58,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.1,54.4,2.506666666666667,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.11,54.4,2.665,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.12,54.4,3.1025,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.14,54.4,2.19,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.15,54.4,3.4475,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.16,54.4,3.2249999999999996,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.17,54.4,2.6775,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.18,54.4,2.73,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.19,54.4,2.51,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.2,54.4,2.9275,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.21,54.4,3.49,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.22,54.4,2.876,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.23,54.4,2.783333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.24,54.4,2.82,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.25,54.4,3.404,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.26,54.4,3.3825,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.27,54.4,3.1733333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.28,54.4,2.89,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.29,54.4,3.23,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.3,54.4,3.21,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.31,54.4,3.18,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.32,54.4,3.3,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.33,54.4,3.0025,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.34,54.4,2.9450000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.35,54.4,3.3133333333333335,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.37,54.4,3.33,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.38,54.4,3,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.39,54.4,3.1525,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.4,54.4,3.255,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.41,54.4,3.2350000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.42,54.4,3.1799999999999997,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.43,54.4,3.22,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.45,54.4,3.26,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.47,54.4,3.2133333333333334,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.48,54.4,3.2066666666666666,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.5,54.4,3.09,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.51,54.4,3.425,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.52,54.4,3.4766666666666666,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.53,54.4,3.5,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.54,54.4,3.58,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.55,54.4,3.91,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.56,54.4,3.4800000000000004,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.58,54.4,3.98,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.59,54.4,3.6625,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.62,54.4,3.7600000000000002,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.63,54.4,3.7749999999999995,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.64,54.4,3.433333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.65,54.4,3.3000000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.66,54.4,3.31,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.67,54.4,3.5785714285714287,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.68,54.4,3.2800000000000002,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.69,54.4,3.85,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.7,54.4,3.6950000000000003,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.71,54.4,3.365,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.72,54.4,3.685,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.75,54.4,3.723333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.77,54.4,3.34,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.78,54.4,3.72,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.8,54.4,3.835,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.81,54.4,3.77,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.83,54.4,4.08,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.85,54.4,3.62,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.88,54.4,3.83,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.9,54.4,3.873333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.91,54.4,3.9,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.92,54.4,4.08,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.93,54.4,4.04,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.94,54.4,3.94,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.95,54.4,3.75,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.96,54.4,4.08,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.97,54.4,3.94,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.98,54.4,3.9575,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,14.99,54.4,4.023333333333333,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15,54.4,4.279999999999999,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.01,54.4,4.12,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.02,54.4,4.225,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.03,54.4,3.98,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.04,54.4,4.27,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.05,54.4,4.125,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.06,54.4,4.165,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.08,54.4,4.09,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.09,54.4,4.1875,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.1,54.4,4.1,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.11,54.4,4.13,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.13,54.4,4.12,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.14,54.4,4.11,14.096878612716763,2.934068744838976
Lake Arrowhead,AH3,33.76283,-98.3658,11.8,15.16,54.4,4.29,14.096878612716763,2.934068744838976
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.31,9.62,3.2,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.43,9.62,3.26,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.47,9.62,3.16,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.53,9.62,3.15,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.55,9.62,2.2,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.58,9.62,3.11,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.66,9.62,3.22,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.77,9.62,2.88,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.78,9.62,2.305,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.8,9.62,3.25,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.84,9.62,1.81,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.93,9.62,2.09,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.94,9.62,1.81,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.96,9.62,1.82,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.97,9.62,1.79,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,30.99,9.62,1.79,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31,9.62,3.23,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.01,9.62,1.79,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.03,9.62,1.88,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.04,9.62,2.065,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.05,9.62,1.76,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.07,9.62,1.8,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.09,9.62,1.78,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.11,9.62,1.84,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.14,9.62,2.45,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.15,9.62,1.89,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.16,9.62,1.91,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.17,9.62,1.84,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.22,9.62,1.85,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.23,9.62,1.815,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.26,9.62,1.87,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.28,9.62,1.93,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.29,9.62,1.93,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.31,9.62,1.895,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.33,9.62,3.18,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.4,9.62,1.9249999999999998,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.41,9.62,1.8,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.45,9.62,2.53,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.48,9.62,1.88,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.53,9.62,1.905,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.54,9.62,3.14,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.55,9.62,2.56,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.56,9.62,1.85,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.57,9.62,2.5,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.6,9.62,1.89,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.61,9.62,1.96,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.62,9.62,1.8450000000000002,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.63,9.62,2.185,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.64,9.62,1.85,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.65,9.62,1.9899999999999998,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.66,9.62,2.0933333333333333,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.67,9.62,1.8766666666666667,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.68,9.62,2.92,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.69,9.62,2.215,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.7,9.62,2.535,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.71,9.62,1.96,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.72,9.62,1.89,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.74,9.62,2.03,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.75,9.62,2.0533333333333337,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.76,9.62,2.365,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.77,9.62,2.2199999999999998,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.78,9.62,2.16,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.79,9.62,2.11,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.8,9.62,2.045,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.81,9.62,2.3899999999999997,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.82,9.62,2.28,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.83,9.62,2.7649999999999997,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.84,9.62,1.97,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.85,9.62,1.9766666666666666,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.86,9.62,3.13,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.87,9.62,2.9185714285714286,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.88,9.62,2.346,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.89,9.62,1.9849999999999999,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.9,9.62,2.105,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.91,9.62,2.5733333333333333,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.92,9.62,2.09,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.93,9.62,2.525,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.94,9.62,2.743333333333333,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.95,9.62,2.4699999999999998,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.96,9.62,2.395,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.97,9.62,2.18,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.98,9.62,3.04,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,31.99,9.62,2.59,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32,9.62,2.5233333333333334,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.01,9.62,2.3533333333333335,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.02,9.62,1.99,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.03,9.62,3.22,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.04,9.62,2.105,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.05,9.62,3.06,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.07,9.62,3.14,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.09,9.62,2.555,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.1,9.62,2.46,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.11,9.62,2.22,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.12,9.62,2.45,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.13,9.62,3.105,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.14,9.62,2.8375,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.15,9.62,3.1425,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.16,9.62,3.07,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.17,9.62,2.5,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.18,9.62,3.11,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.19,9.62,2.6233333333333335,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.2,9.62,3.1125,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.21,9.62,2.61,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.23,9.62,2.42,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.24,9.62,1.82,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.26,9.62,3.075,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.27,9.62,3.05,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.28,9.62,3.06,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.29,9.62,1.89,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.3,9.62,2.8133333333333335,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.31,9.62,3.04,32.67460966542751,2.6002691626836607
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.33,9.62,2.04,32.67460966542751,2.6002691626836607
