latitude,longitude,system,rrs_blue,rrs_green,rrs_red,turb,ndti
3531115.1811267906,602462.4045202527,redbluff,NA,NA,NA,4.9,NA
3531108.6246952084,602471.9264010084,redbluff,NA,NA,NA,4.94,NA
3531103.082209232,602471.981827093,redbluff,NA,NA,NA,4.91,NA
3531097.539723298,602472.0372530996,redbluff,NA,NA,NA,4.91,NA
3531090.983300247,602481.5591562063,redbluff,NA,NA,NA,4.9,NA
3531084.3323171437,602481.625673338,redbluff,NA,NA,NA,4.91,NA
3531077.681334103,602481.692190357,redbluff,NA,NA,NA,4.87,NA
3531071.1249195724,602491.2141178211,redbluff,NA,NA,NA,4.88,NA
3531064.473936553,602491.2806407545,redbluff,NA,NA,NA,4.86,NA
3531057.822953596,602491.3471635756,redbluff,0.0012896442785859108,0.005226545501500368,0.0031188761349767447,4.87,-0.2525539701087341
3531050.1580504235,602500.8802035283,redbluff,0.0015423092991113663,0.0053938934579491615,0.0031633414328098297,4.87,-0.26066270864530294
3531042.3985703522,602500.9578203533,redbluff,0.0019105547107756138,0.005515952128916979,0.0032764547504484653,4.85,-0.25470811453508846
3531035.7475874987,602501.0243489386,redbluff,0.0015479905996471643,0.00555830355733633,0.003500287653878331,4.87,-0.22718940014758002
3531028.0826928513,602510.557416218,redbluff,0.0015191762940958142,0.005329587962478399,0.0031410425435751677,4.85,-0.25836865595060243
3531020.323212902,602510.635039768,redbluff,0.0015191762940958142,0.005329587962478399,0.0031410425435751677,4.83,-0.25836865595060243
3531012.563733033,602510.7126631647,redbluff,0.0016438252059742808,0.005411792080849409,0.0031803161837160587,4.81,-0.25971226483913534
3531004.898846905,602520.2457587743,redbluff,NA,NA,NA,4.78,NA
3530996.030869979,602520.334479051,redbluff,NA,NA,NA,4.73,NA
3530987.1628931602,602520.4231991274,redbluff,NA,NA,NA,4.71,NA
3530979.498015544,602529.9563250685,redbluff,NA,NA,NA,4.73,NA
3530970.630038797,602530.0450529555,redbluff,NA,NA,NA,4.7,NA
3530961.762062158,602530.1337806425,redbluff,NA,NA,NA,4.71,NA
3530952.8940856266,602530.2225081294,redbluff,NA,NA,NA,4.73,NA
3530944.026109203,602530.3112354163,redbluff,NA,NA,NA,4.72,NA
3530935.2527429746,602539.8554996087,redbluff,NA,NA,NA,4.7,NA
3530925.276269603,602539.9553265509,redbluff,NA,NA,NA,4.69,NA
3530916.4082933865,602540.044061398,redbluff,NA,NA,NA,4.69,NA
3530906.4318202706,602540.143887862,redbluff,NA,NA,NA,4.73,NA
3530897.563844283,602540.2326222841,redbluff,NA,NA,NA,4.77,NA
3530888.695868405,602540.3213565061,redbluff,NA,NA,NA,4.78,NA
3530879.8278926313,602540.410090528,redbluff,NA,NA,NA,4.79,NA
3530870.959916966,602540.4988243498,redbluff,NA,NA,NA,4.86,NA
3530863.295056104,602550.0320700277,redbluff,NA,NA,NA,4.89,NA
3530856.644074402,602550.0986262704,redbluff,NA,NA,NA,4.87,NA
3530849.9930927563,602550.1651824007,redbluff,NA,NA,NA,4.86,NA
3530842.233614248,602550.2428310772,redbluff,NA,NA,NA,4.91,NA
3530836.691129651,602550.2982943236,redbluff,NA,NA,NA,4.87,NA
3530830.0401481893,602550.3648501162,redbluff,NA,NA,NA,4.88,NA
3530823.3891667887,602550.4314057963,redbluff,NA,NA,NA,4.92,NA
3530817.8466823325,602550.4868687771,redbluff,NA,NA,NA,4.93,NA
3530812.3041979205,602550.5423316797,redbluff,NA,NA,NA,4.9,NA
3530805.6532166805,602550.6088870596,redbluff,NA,NA,NA,4.93,NA
3530800.2053579167,602560.1200119976,redbluff,NA,NA,NA,4.89,NA
3530794.662873557,602560.1754797659,redbluff,NA,NA,NA,4.89,NA
3530788.0118923807,602560.2420409846,redbluff,NA,NA,NA,4.86,NA
3530782.4694081135,602560.2975085808,redbluff,NA,NA,NA,4.85,NA
3530776.926923889,602560.3529760989,redbluff,NA,NA,NA,4.82,NA
3530770.2759428765,602560.4195370175,redbluff,NA,NA,NA,4.8,NA
3530764.7334587444,602560.4750043636,redbluff,NA,NA,NA,4.85,NA
3530759.1909746537,602560.5304716316,redbluff,NA,NA,NA,4.84,NA
3530752.5399938007,602560.59703225,redbluff,NA,NA,NA,4.83,NA
3530746.9975098036,602560.6524993461,redbluff,NA,NA,NA,4.84,NA
3530741.4550258494,602560.7079663639,redbluff,NA,NA,NA,4.83,NA
3530735.9125419357,602560.7634333036,redbluff,NA,NA,NA,4.87,NA
3530729.261561297,602560.8299935281,redbluff,NA,NA,NA,4.88,NA
3530723.7190774754,602560.8854602958,redbluff,NA,NA,NA,4.86,NA
3530718.176593697,602560.9409269853,redbluff,NA,NA,NA,4.85,NA
3530711.525613219,602561.0074869097,redbluff,NA,NA,NA,4.86,NA
3530704.9692656836,602570.5297970569,redbluff,NA,NA,NA,4.84,NA
3530698.3182852296,602570.5963628948,redbluff,NA,NA,NA,4.84,NA
3530691.667304835,602570.6629286201,redbluff,NA,NA,NA,4.85,NA
3530683.907827784,602570.7405884909,redbluff,NA,NA,NA,4.86,NA
3530677.2568475213,602570.8071539722,redbluff,NA,NA,NA,4.88,NA
3530669.497370624,602570.8848135584,redbluff,NA,NA,NA,4.88,NA
3530661.7378938105,602570.9624729912,redbluff,NA,NA,NA,4.88,NA
3530655.1815546257,602580.4848346118,redbluff,NA,NA,NA,4.91,NA
3530647.422077852,602580.5625009218,redbluff,NA,NA,NA,4.92,NA
3530640.7710978244,602580.6290719227,redbluff,NA,NA,NA,4.89,NA
3530634.120117858,602580.6956428111,redbluff,NA,NA,NA,4.86,NA
3530626.360641307,602580.7733087053,redbluff,NA,NA,NA,4.89,NA
3530619.709661471,602580.8398793498,redbluff,NA,NA,NA,4.9,NA
3530613.1533306814,602590.3622854113,redbluff,NA,NA,NA,4.9,NA
3530606.502350871,602590.4288619693,redbluff,NA,NA,NA,4.91,NA
3530599.8513711197,602590.4954384145,redbluff,NA,NA,NA,4.89,NA
