system,site,lat,lon,turb_lab,turb_ysi,pred_sdd,tn,tp,turb_ysi_m,afdm,tss,secchi,pred_sdd_m
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.64,0.2914544304966651,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.66,0.2913330514079298,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.69,0.29115121672825445,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.71,0.29103014927921356,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.76,0.29072802401819114,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.77,0.2906676919105187,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.77,0.2906676919105187,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.77,0.2906676919105187,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.77,0.2906676919105187,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.78,0.29060739072524916,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.8,0.2904868810208484,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.8,0.2904868810208484,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.8,0.2904868810208484,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.8,0.2904868810208484,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.82,0.29036649470312953,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.82,0.29036649470312953,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.82,0.29036649470312953,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.82,0.29036649470312953,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.83,0.2903063477513185,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.84,0.2902462315706855,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.85,0.29018614613612553,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.85,0.29018614613612553,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.85,0.29018614613612553,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.85,0.29018614613612553,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.86,0.29012609142256107,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.87,0.29006606740494295,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.89,0.28994611135748904,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.89,0.28994611135748904,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.89,0.28994611135748904,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.89,0.28994611135748904,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.91,0.28982627779393066,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.93,0.289706566514881,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,32.96,0.28952722844469764,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.03,0.2891098374398353,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.23,0.2879254372394016,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.43,0.2867529527948953,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.51,0.28628725270656874,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.73,0.2850161534672341,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.92,0.2839295425437911,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,33.96,0.28370208433952965,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.25,0.28206637203102125,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.36,0.28145200149030924,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.57,0.28028823965372707,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.63,0.2799579150405311,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.65,0.2798480204137883,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.74,0.2793548103265057,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.77,0.27919088369110745,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.78,0.2791362942720826,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.79,0.27908173121555246,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.82,0.27891820001800693,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.82,0.27891820001800693,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.82,0.27891820001800693,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.82,0.27891820001800693,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.83,0.278863742208639,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.86,0.278700526266932,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.86,0.278700526266932,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.86,0.278700526266932,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.86,0.278700526266932,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.87,0.27864617338124587,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.88,0.2785918466760961,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.92,0.27837480125896064,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.93,0.27832060515525203,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,34.98,0.27805001514015937,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH4,33.70428,-98.3622,27.2,35.02,0.277834010536637,1.009,0.1405,33.28324324324324,3.5,18.5,0.3,0.2877489571990468
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.95,0.2782122911084145,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.97,0.27810408114256024,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.97,0.27810408114256024,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.97,0.27810408114256024,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.97,0.27810408114256024,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.98,0.27805001514015937,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.98,0.27805001514015937,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.98,0.27805001514015937,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.98,0.27805001514015937,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,34.99,0.27799597509823554,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35,0.2779419609969094,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.09,0.2774569981421031,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.09,0.2774569981421031,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.09,0.2774569981421031,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.09,0.2774569981421031,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.15,0.2771348488945085,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.16,0.2770812471561252,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.18,0.276974120477323,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.18,0.276974120477323,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.18,0.276974120477323,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.18,0.276974120477323,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.19,0.2769205954979097,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,35.21,0.2768136221617254,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.02,0.26753667381777957,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.1,0.2671442402171609,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.24,0.2664608911773536,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.27,0.26631502045919553,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.42,0.2655886153189802,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.43,0.26554036224010813,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.43,0.26554036224010813,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.43,0.26554036224010813,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.43,0.26554036224010813,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.44,0.26549213081434403,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.45,0.2654439210261916,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.48,0.26529942133267165,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.5,0.26520319610830506,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.56,0.2649150370221925,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.6,0.2647233602263556,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.65,0.26448424543170973,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.66,0.2644364864805875,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.67,0.2643887488299798,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.72,0.26415037955490256,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.75,0.26400761262865785,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,37.87,0.26343844570147046,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.02,0.2627312336306482,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.11,0.262309152113402,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.13,0.26221558355826524,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.14,0.26216883019413323,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.29,0.2614699924177086,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Arrowhead,AH5,33.67108,-98.3864,33.8,38.3,0.2614235667604928,1.07,0.171,36.72238095238095,5.5,25,0.235,0.2691929731485103
Lake Bonham,BON1,33.64784958,-96.16458728,8.6,7.47,0.7944575559293674,0.9545000000000001,0.0717,7.516,11,10.5,0.6,0.7911687983706752
Lake Bonham,BON1,33.64784958,-96.16458728,8.6,7.47,0.7944575559293674,0.9545000000000001,0.0717,7.516,11,10.5,0.6,0.7911687983706752
Lake Bonham,BON1,33.64784958,-96.16458728,8.6,7.49,0.7930143728380594,0.9545000000000001,0.0717,7.516,11,10.5,0.6,0.7911687983706752
Lake Bonham,BON1,33.64784958,-96.16458728,8.6,7.55,0.7887233979358317,0.9545000000000001,0.0717,7.516,11,10.5,0.6,0.7911687983706752
Lake Bonham,BON1,33.64784958,-96.16458728,8.6,7.6,0.7851911092207504,0.9545000000000001,0.0717,7.516,11,10.5,0.6,0.7911687983706752
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.04,1.0381929238803473,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.06,1.0354007052967593,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.06,1.0354007052967593,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.07,1.0340115382231834,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.07,1.0340115382231834,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.07,1.0340115382231834,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.07,1.0340115382231834,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.08,1.0326269667280135,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.09,1.0312469666067612,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.09,1.0312469666067612,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.1,1.0298715138296466,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.1,1.0298715138296466,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.1,1.0298715138296466,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.1,1.0298715138296466,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.1,1.0298715138296466,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.11,1.028500584539995,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.11,1.028500584539995,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.11,1.028500584539995,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.11,1.028500584539995,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.11,1.028500584539995,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.12,1.0271341550526578,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.13,1.0257722018524442,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.14,1.024414701592574,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.14,1.024414701592574,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.15,1.0230616310931477,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.15,1.0230616310931477,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.16,1.021712967339631,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.16,1.021712967339631,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.17,1.020368687481359,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.18,1.0190287688300532,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.19,1.0176931888583587,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.22,1.0137122581309215,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.25,1.0097695796826267,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.25,1.0097695796826267,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
Lake Bonham,BON2,33.65165,-96.136733,5.21,5.26,1.0084637529194853,0.841,0.05845,5.226296296296296,6.47,6.47,1.4,1.013341257313983
